City,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1775,Bam,IR,2021-06-28 15:13:29,29.106,58.357,95.23,6,1,14.74
1776,Inta,RU,2021-06-28 15:13:29,66.0317,60.1659,60.62,50,70,5.14
1777,Mukhen,RU,2021-06-28 15:13:30,48.1,136.1,62.1,99,100,2.8
1778,Jiwani,PK,2021-06-28 15:13:30,25.05,61.7417,84.0,73,0,12.08
1779,Bageshwar,IN,2021-06-28 15:13:30,29.85,79.7667,74.79,82,19,2.39
1780,Brusque,BR,2021-06-28 15:13:31,-27.0981,-48.9175,61.79,97,100,3.04
1781,Dudhani,IN,2021-06-28 15:13:31,17.3667,76.3667,82.71,70,59,5.3
1782,Mankera,PK,2021-06-28 15:13:31,31.3866,71.4407,106.32,16,0,8.52
1783,Buj,RU,2021-06-28 15:13:32,58.4786,41.53,83.03,57,63,6.73
1784,Prachatice,CZ,2021-06-28 15:13:32,49.0129,13.9975,84.81,46,74,6.78
1785,Chincha Alta,PE,2021-06-28 15:13:32,-13.4099,-76.1323,61.39,72,75,2.82
1786,Leonidovo,RU,2021-06-28 15:13:33,49.2833,142.8667,45.72,94,100,1.97
1787,New Glasgow,CA,2021-06-28 15:10:38,45.5834,-62.6486,81.1,67,33,9.91
1788,Bongandanga,CD,2021-06-28 15:11:20,1.5,21.05,84.85,53,100,6.04
1789,Zalakomar,HU,2021-06-28 15:13:33,46.538,17.1809,93.51,33,0,6.91
1790,Dubrovnik,HR,2021-06-28 15:13:33,42.6481,18.0922,92.64,29,0,5.75
1791,Berzovia,RO,2021-06-28 15:13:34,45.4261,21.6281,95.41,28,0,5.73
1792,Lyubymivka,UA,2021-06-28 15:13:34,46.8106,33.5686,77.04,60,98,14.94
1793,Novyye Burasy,RU,2021-06-28 15:13:34,52.1324,46.0714,87.33,63,85,7.61
1794,Saquarema,BR,2021-06-28 15:13:35,-22.92,-42.5103,80.64,54,7,3.6
1795,Nayoro,JP,2021-06-28 15:13:35,44.3506,142.4578,55.49,94,0,2.24
1796,Victor Harbor,AU,2021-06-28 15:13:35,-35.5667,138.6167,52.47,67,47,8.77
1797,Loharu,IN,2021-06-28 15:13:36,28.45,75.8167,101.7,19,28,7.14
1798,Tetouan,MA,2021-06-28 15:13:36,35.5711,-5.3724,81.39,25,0,15.03
1799,Jerantut,MY,2021-06-28 15:13:36,3.936,102.3626,75.07,93,91,0.72
1800,Bourail,NC,2021-06-28 15:13:37,-21.5667,165.4833,68.47,83,48,2.01
1801,Quzhou,CN,2021-06-28 15:13:37,28.9594,118.8686,77.02,96,100,1.7
1802,Belaya,UA,2021-06-28 15:13:37,49.029,25.7706,74.89,57,52,7.78
1803,Edinburg,GB,2021-06-28 15:12:07,55.9521,-3.1965,73.76,82,20,1.01
1804,Valdivia,CL,2021-06-28 15:13:38,-39.8142,-73.2459,35.69,73,23,4.0
1805,General Higinio Morinigo,PY,2021-06-28 15:13:38,-25.95,-55.9167,47.14,47,72,7.56
1806,Syriam,MM,2021-06-28 15:13:38,16.7722,96.2378,75.31,100,90,4.61
1807,Panuco,MX,2021-06-28 15:13:39,22.05,-98.1667,78.98,76,100,4.92
1808,Dalvik,IS,2021-06-28 15:13:39,65.9702,-18.5286,54.07,82,100,5.01
1809,Nicholasville,US,2021-06-28 15:13:39,37.8806,-84.573,86.04,69,13,4.94
1810,Kaka,TM,2021-06-28 15:13:40,37.3482,59.6143,98.15,13,66,5.77
1811,Moyale,KE,2021-06-28 15:13:40,3.5167,39.0584,73.31,52,100,10.98
1812,Sungaipenuh,ID,2021-06-28 15:13:40,-2.0833,101.3833,64.99,99,94,1.14
1813,Vossevangen,NO,2021-06-28 15:13:41,60.623,6.4229,73.44,43,33,7.72
1814,Nizwa,OM,2021-06-28 15:13:41,22.9333,57.5333,89.28,39,98,2.75
1815,Maltahohe,NA,2021-06-28 15:13:41,-24.8333,16.9833,69.96,18,1,24.23
1816,Kaifeng,CN,2021-06-28 15:13:41,34.7911,114.3483,89.91,44,100,11.79
1817,Murray,US,2021-06-28 15:13:42,40.6669,-111.888,81.16,38,1,1.01
1818,Siauliai,LT,2021-06-28 15:13:42,55.9333,23.3167,62.62,88,93,10.36
1819,Waipawa,NZ,2021-06-28 15:13:42,-41.4122,175.5153,40.3,79,99,16.4
1820,Kvitok,RU,2021-06-28 15:13:43,56.0724,98.4813,53.8,93,54,2.68
1821,Turtas,RU,2021-06-28 15:13:43,58.9417,69.1325,68.05,67,98,0.45
1822,Hinton,CA,2021-06-28 15:13:43,53.4001,-117.5857,82.18,38,0,2.95
1823,Bentiu,SS,2021-06-28 15:13:44,9.2333,29.8333,91.6,41,87,8.48
1824,Mookane,BW,2021-06-28 15:13:44,-23.688,26.6595,77.09,13,0,4.85
1825,Soe,ID,2021-06-28 15:13:44,-9.8607,124.284,64.78,81,48,6.26
1826,Worland,US,2021-06-28 15:13:45,44.0169,-107.9554,76.48,49,1,4.0
1827,China,MX,2021-06-28 15:09:53,25.7,-99.2333,84.54,59,32,11.1
1828,Misratah,LY,2021-06-28 15:13:45,32.3754,15.0925,91.67,41,0,14.83
1829,Tehri,IN,2021-06-28 15:13:45,30.3833,78.4833,83.19,59,20,1.61
1830,San Jeronimo,PE,2021-06-28 15:13:46,-11.9472,-75.2829,53.02,59,93,2.15
1831,Tacuarembo,UY,2021-06-28 15:13:46,-31.7333,-55.9833,41.83,73,53,18.7
1832,Torbat-E Jam,IR,2021-06-28 15:13:46,35.244,60.6225,89.06,13,0,13.24
1833,Turan,VN,2021-06-28 15:09:54,16.0678,108.2208,86.05,70,20,2.3
1834,Izhmorskiy,RU,2021-06-28 15:13:47,56.194,86.6414,54.7,98,100,4.65
1835,Esqueda,MX,2021-06-28 15:13:47,30.7167,-109.5833,75.33,49,37,6.67
1836,Mangrol,IN,2021-06-28 15:13:47,21.1167,70.1167,83.16,78,100,13.76
1837,Cabra,ES,2021-06-28 15:13:48,37.4725,-4.4421,90.84,16,0,1.99
1838,Kapoeta,SS,2021-06-28 15:13:48,4.7717,33.5903,90.72,29,57,17.43
1839,Tomohon,ID,2021-06-28 15:13:48,1.3346,124.8392,67.14,92,19,2.68
1840,Yerbogachen,RU,2021-06-28 15:13:48,61.2767,108.0108,57.81,63,70,4.7
1841,Mucurapo,TT,2021-06-28 15:13:49,10.6667,-61.5333,87.26,74,20,12.24
1842,Dvinskoy,RU,2021-06-28 15:13:49,62.1535,45.1175,80.31,56,77,1.61
1843,Ginir,ET,2021-06-28 15:13:49,7.1333,40.7,69.08,52,96,12.84
1844,Sidi Ali,DZ,2021-06-28 15:13:50,36.0998,0.4206,78.48,46,9,12.35
1845,Chino Valley,US,2021-06-28 15:13:50,34.7575,-112.4538,83.37,27,1,1.99
1846,Synya,RU,2021-06-28 15:13:50,65.3718,58.0387,61.16,44,99,1.95
1847,Valencia,ES,2021-06-28 15:12:41,39.3333,-0.8333,84.88,16,1,13.76
1848,Gorno-Altaysk,RU,2021-06-28 15:13:51,51.9561,85.955,55.63,97,100,5.19
1849,Owando,CG,2021-06-28 15:13:51,-0.4819,15.8999,90.48,38,97,1.34
1850,Zverinogolovskoye,RU,2021-06-28 15:13:51,54.4586,64.8542,76.33,53,79,5.1
1851,Rio Bueno,CL,2021-06-28 15:13:52,-40.3167,-72.9667,28.54,77,69,1.77
1852,Udarnyy,RU,2021-06-28 15:13:52,54.3409,42.8611,80.24,75,12,11.23
1853,Nanning,CN,2021-06-28 15:13:52,22.8167,108.3167,80.76,91,100,9.08
1854,Chahal,GT,2021-06-28 15:13:52,15.75,-89.5667,76.75,85,100,1.61
1855,Yinchuan,CN,2021-06-28 15:13:53,38.4681,106.2731,79.99,35,100,4.68
1856,Dzilam Gonzalez,MX,2021-06-28 15:13:53,21.2833,-88.9333,83.91,69,100,6.04
1857,Aiken,US,2021-06-28 15:12:15,33.5835,-81.5998,85.48,66,1,11.5
1858,Kangasala,FI,2021-06-28 15:13:54,61.4638,24.076,76.86,36,100,7.38
1859,Torres,BR,2021-06-28 15:13:54,-29.3353,-49.7269,53.56,51,100,6.93
1860,Lypova Dolyna,UA,2021-06-28 15:13:54,50.5643,33.7979,71.76,80,77,11.1
1861,Prabumulih,ID,2021-06-28 15:13:54,-3.45,104.25,75.94,89,75,3.15
1862,Durango,MX,2021-06-28 15:09:41,24.8333,-104.8333,69.69,51,98,6.58
1863,La Chapelle-Sur-Erdre,FR,2021-06-28 15:13:55,47.2958,-1.5531,70.86,56,75,12.66
1864,Baherden,TM,2021-06-28 15:13:55,38.4362,57.4316,100.49,14,0,15.12
1865,Westerland,DE,2021-06-28 15:13:11,54.9079,8.3033,78.19,56,3,12.66
1866,Marsa Matruh,EG,2021-06-28 15:13:56,31.3525,27.2453,85.73,52,0,14.52
1867,Thinadhoo,MV,2021-06-28 15:13:56,0.5333,72.9333,83.08,71,62,8.08
1868,Vilhena,BR,2021-06-28 15:13:56,-12.7406,-60.1458,70.36,57,90,7.25
1869,La Asuncion,VE,2021-06-28 15:13:57,11.0333,-63.8628,81.66,75,33,16.96
1870,Isiro,CD,2021-06-28 15:13:57,2.7739,27.616,72.61,80,99,2.64
1871,Coahuayana,MX,2021-06-28 15:13:57,18.7333,-103.6833,78.28,88,100,3.29
1872,Babanka,UA,2021-06-28 15:10:16,48.7097,30.4483,72.68,66,39,11.25
1873,Mamakan,RU,2021-06-28 15:13:58,57.8161,114.0028,60.44,92,100,1.39
1874,Nadym,RU,2021-06-28 15:13:58,65.5333,72.5167,52.79,50,81,10.98
1875,Fershampenuaz,RU,2021-06-28 15:13:58,53.5202,59.8117,76.03,56,76,5.91
1876,Bulawayo,ZW,2021-06-28 15:13:59,-20.15,28.5833,72.54,20,2,3.31
1877,Norfolk,US,2021-06-28 15:12:46,42.1668,-71.2495,92.89,68,1,3.0
1878,Krasnohrad,UA,2021-06-28 15:13:59,49.3814,35.4402,69.91,81,97,8.99
1879,Aden,YE,2021-06-28 15:13:51,12.7794,45.0367,87.8,63,25,3.89
1880,Licheng,CN,2021-06-28 15:13:59,23.2955,113.8284,80.53,95,100,4.56
1881,Palasa,IN,2021-06-28 15:14:00,18.7667,84.4167,83.35,79,100,10.6
1882,Turmalina,BR,2021-06-28 15:14:00,-17.2856,-42.73,75.56,34,0,6.02
1883,Omsukchan,RU,2021-06-28 15:14:00,62.5333,155.8,56.01,67,47,7.0
1884,Rock Springs,US,2021-06-28 15:09:29,41.5875,-109.2029,59.23,65,90,3.0
1885,Zehdenick,DE,2021-06-28 15:14:01,52.9785,13.3317,89.91,31,29,1.54
1886,Chervone,UA,2021-06-28 15:14:01,49.9564,28.8645,69.75,70,100,9.62
1887,Homer,US,2021-06-28 15:14:01,59.6425,-151.5483,51.04,94,90,4.61
1888,Orda,RU,2021-06-28 15:14:02,57.1951,56.9091,79.27,69,30,4.05
1889,Mercedes,AR,2021-06-28 15:14:02,-34.6515,-59.4307,46.85,59,54,19.01
1890,Avon Park,US,2021-06-28 15:14:02,27.5959,-81.5062,88.56,70,48,9.86
1891,Ipixuna,BR,2021-06-28 15:14:03,-1.7625,-48.8043,80.55,56,86,2.1
1892,Pedernales,DO,2021-06-28 15:14:03,18.0384,-71.744,85.82,58,100,5.37
1893,Novy Malin,CZ,2021-06-28 15:14:04,49.9426,17.0319,84.42,52,71,0.65
1894,Inirida,CO,2021-06-28 15:14:04,3.8653,-67.9239,79.02,83,96,1.14
1895,Tekeli,KZ,2021-06-28 15:14:04,44.83,78.8239,62.8,35,0,5.82
1896,Salta,AR,2021-06-28 15:10:32,-24.7859,-65.4117,41.29,43,47,0.43
1897,Huron,US,2021-06-28 15:14:05,41.1501,-82.5499,85.91,73,3,8.95
1898,Baglan,AF,2021-06-28 15:14:05,36.1307,68.7083,90.23,14,72,4.72
1899,Diapaga,BF,2021-06-28 15:14:05,12.0708,1.7889,98.83,28,6,7.27
1900,Penzberg,DE,2021-06-28 15:14:06,47.75,11.3833,87.6,48,60,9.57
1901,Jeremie,HT,2021-06-28 15:14:06,18.65,-74.1167,84.94,65,100,5.28
1902,Kualakapuas,ID,2021-06-28 15:14:06,-3.0091,114.3876,75.36,97,38,1.9
1903,Trindade,BR,2021-06-28 15:14:07,-16.6494,-49.4889,80.35,23,0,3.78
1904,Oksfjord,NO,2021-06-28 15:14:07,70.2396,22.3479,55.47,88,100,5.3
1905,Moranbah,AU,2021-06-28 15:11:07,-22.0016,148.0466,59.88,83,40,15.01
1906,Brainerd,US,2021-06-28 15:14:08,46.358,-94.2008,65.23,88,90,9.22
1907,Gravelbourg,CA,2021-06-28 15:14:08,49.8834,-106.5512,69.06,50,0,5.55
1908,Balad,IQ,2021-06-28 15:14:08,34.0164,44.1453,113.41,6,0,15.95
1909,Auriflama,BR,2021-06-28 15:14:09,-20.6856,-50.5547,71.31,47,14,8.99
1910,Paranavai,BR,2021-06-28 15:14:09,-23.0731,-52.4653,57.81,56,100,16.91
1911,Poso,ID,2021-06-28 15:14:09,-1.3959,120.7524,75.54,88,61,5.21
1912,Diego De Almagro,CL,2021-06-28 15:14:10,-26.3667,-70.05,69.06,3,0,0.83
1913,Demyansk,RU,2021-06-28 15:14:10,57.643,32.466,62.67,99,100,8.43
1914,Ulvik,NO,2021-06-28 15:14:10,60.5672,6.9187,75.69,35,22,5.99
1915,Mogocha,RU,2021-06-28 15:14:11,53.7333,119.7667,65.7,64,69,2.59
1916,Letychiv,UA,2021-06-28 15:14:11,49.3826,27.6305,70.36,67,74,11.07
1917,Manono,CD,2021-06-28 15:14:11,-7.3,27.4167,90.68,18,56,4.85
1918,Ardesen,TR,2021-06-28 15:14:12,41.1911,40.9875,76.96,79,48,3.62
1919,Carmen,MX,2021-06-28 15:14:12,18.6333,-91.8333,80.64,83,90,11.5
1920,Punta Gorda,US,2021-06-28 15:11:35,26.9298,-82.0454,89.08,66,20,5.01
1921,Clonakilty,IE,2021-06-28 15:14:12,51.6231,-8.8706,71.1,65,51,3.44
1922,Qarqin,AF,2021-06-28 15:14:13,37.4185,66.0436,96.69,9,0,6.96
1923,Sobradinho,BR,2021-06-28 15:14:13,-12.8333,-39.1,73.53,76,59,7.0
1924,Takhtamygda,RU,2021-06-28 15:14:14,54.1,123.5667,65.79,69,25,2.1
1925,Elliot,ZA,2021-06-28 15:14:14,-31.3333,27.85,61.72,24,0,20.76
1926,Oudtshoorn,ZA,2021-06-28 15:12:07,-33.5907,22.2014,50.36,83,100,3.36
1927,Piranhas,BR,2021-06-28 15:14:15,-16.4269,-51.8222,87.37,18,0,4.47
1928,Malchin,DE,2021-06-28 15:14:15,53.7333,12.7833,84.58,39,15,3.38
